Participant,Item,EventIndex,EventTime,TimeSinceLastEvent,TotalItemTime,Results.reception.time,Controller.name,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,Subject,age,group,item,itemCond,Sentence1,Sentence1Cond,Sentence2,Sentence2Cond,Sentence3,Sentence3Cond,Sentence4,Sentence4Cond,Sentence5,Sentence5Cond,Sentence6,Sentence6Cond,Sentence7,Sentence7Cond,Sentence8,Sentence8Cond,Comments,final_graphs,object,object_2,location_2,distance
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('I e-mailed your assistant earlier this morning .', (19, 11))",I e-mailed your assistant earlier this morning .,Dr. Hart killed our pet.,"(4, 1)",18.027756377319946
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('I e-mailed your assistant earlier this morning .', (19, 11))",I e-mailed your assistant earlier this morning .,She loves playful giraffes.,"(25, 2)",10.816653826391969
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('He had this habit of telling you everything.', (19, 10))",He had this habit of telling you everything.,Dignitaries condemn the rebellious act.,"(6, 7)",13.341664064126334
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('He had this habit of telling you everything.', (19, 10))",He had this habit of telling you everything.,I put my angry foot in the cool water.,"(6, 4)",14.317821063276353
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('He had this habit of telling you everything.', (19, 10))",He had this habit of telling you everything.,Jane calls the bluff. ,"(4, 6)",15.524174696260024
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('He had this habit of telling you everything.', (19, 10))",He had this habit of telling you everything.,Dr. Hart killed our pet.,"(4, 1)",17.4928556845359
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('He had this habit of telling you everything.', (19, 10))",He had this habit of telling you everything.,She loves playful giraffes.,"(25, 2)",10.0
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('Dignitaries condemn the rebellious act.', (6, 7))",Dignitaries condemn the rebellious act.,I put my angry foot in the cool water.,"(6, 4)",3.0
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('Dignitaries condemn the rebellious act.', (6, 7))",Dignitaries condemn the rebellious act.,Jane calls the bluff. ,"(4, 6)",2.23606797749979
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('Dignitaries condemn the rebellious act.', (6, 7))",Dignitaries condemn the rebellious act.,Dr. Hart killed our pet.,"(4, 1)",6.324555320336759
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('Dignitaries condemn the rebellious act.', (6, 7))",Dignitaries condemn the rebellious act.,She loves playful giraffes.,"(25, 2)",19.6468827043885
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('I put my angry foot in the cool water.', (6, 4))",I put my angry foot in the cool water.,Jane calls the bluff. ,"(4, 6)",2.8284271247461903
59f4cf1c0e420de73359b0ad82bf2136,6,21,1742307871116,1537.0,40958,1742308022,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(29%2C 2);I e-mailed your assistant earlier this morning .:(19%2C 11);He had this habit of telling you everything.:(19%2C 10);Dignitaries condemn the rebellious act.:(6%2C 7);I put my angry foot in the cool water.:(6%2C 4);Jane calls the bluff. :(4%2C 6);Dr. Hart killed our pet.:(4%2C 1);She loves playful giraffes.:(25%2C 2),956861,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('I put my angry foot in the cool water.', (6, 4))",I put my angry foot in the cool water.,Dr. Hart killed our pet.,"(4, 1)",3.605551275463989
